valasa,kaarmi,andolana,poli,svastha,road,dharna,kooli,nirasana,vyaktham,asanthrupthi,baitayi,vethanalu,vetha,baadha,url,status
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083854/14-05-2020/ts,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083850/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220083849/14-05-2020/ts,success
4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220083848/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220083845/14-05-2020/ts,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083843/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083841/14-05-2020/ts,success
4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220083835/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083824/14-05-2020/ts,success
0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220083823/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083828/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083820/14-05-2020/ts,success
0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083817/14-05-2020/ts,success
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083815/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083808/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083806/14-05-2020/ts,success
13,10,0,9,0,0,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083804/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083799/14-05-2020/ts,success
3,2,0,0,0,3,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083795/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220083935/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083932/14-05-2020/ts,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083928/14-05-2020/ts,success
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083926/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083922/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083919/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083915/14-05-2020/ts,success
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083911/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220083908/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083906/14-05-2020/ts,success
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083905/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083903/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083902/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083901/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220083898/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083897/14-05-2020/ts,success
4,5,0,2,1,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083896/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083895/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083893/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083890/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083889/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083887/14-05-2020/ts,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083886/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083885/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083883/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083881/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083880/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083878/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220083908/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083846/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220083842/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083840/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083839/14-05-2020/ts,success
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083838/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083837/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083834/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083833/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083832/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083831/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083830/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083829/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083827/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083826/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083825/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220083808/14-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084250/15-05-2020/ap,success
0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220084243/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084237/15-05-2020/ap,success
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084234/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084230/15-05-2020/ap,success
10,10,0,0,0,0,0,7,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084337/15-05-2020/ap,success
13,3,2,2,0,1,0,13,0,1,0,0,0,1,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084317/15-05-2020/ap,success
0,0,0,0,0,1,0,5,0,4,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084294/15-05-2020/ap,success
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084293/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084289/15-05-2020/ap,success
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084284/15-05-2020/ap,success
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084275/15-05-2020/ap,success
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084258/15-05-2020/ap,success
1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084247/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084262/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084236/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084229/15-05-2020/ap,success
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084224/15-05-2020/ap,success
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084220/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084202/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084200/15-05-2020/ap,success
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084201/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084196/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084190/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084375/15-05-2020/ap,success
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084374/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084373/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084371/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084370/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084369/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084368/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084367/15-05-2020/ap,success
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084366/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084365/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084364/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084363/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084362/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084360/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084359/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084357/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084356/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084355/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084354/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084352/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084351/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084350/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084347/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084217/15-05-2020/ap,success
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084215/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084212/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084210/15-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084426/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084435/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084423/15-05-2020/ts,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084433/15-05-2020/ts,success
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084421/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084418/15-05-2020/ts,success
9,9,0,0,0,0,0,7,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084377/15-05-2020/ts,success
7,0,0,1,0,2,0,11,0,1,0,0,0,1,4,https://www.eenadu.net/archivespage/archivenewsdetails/220084376/15-05-2020/ts,success
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084361/15-05-2020/ts,success
4,11,3,0,0,0,0,0,0,0,0,0,3,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084358/15-05-2020/ts,success
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084353/15-05-2020/ts,success
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084345/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084348/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084342/15-05-2020/ts,success
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084339/15-05-2020/ts,success
1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084330/15-05-2020/ts,success
2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084322/15-05-2020/ts,success
3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084321/15-05-2020/ts,success
1,1,1,0,2,0,0,3,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084319/15-05-2020/ts,success
0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084316/15-05-2020/ts,success
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084313/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084311/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084306/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084302/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084299/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084297/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084454/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084441/15-05-2020/ts,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084439/15-05-2020/ts,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084434/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084432/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084430/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084428/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084427/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084425/15-05-2020/ts,success
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084422/15-05-2020/ts,success
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084420/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084417/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084416/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084414/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084413/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084412/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084411/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084410/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084408/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084404/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084401/15-05-2020/ts,success
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084385/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084395/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084399/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084384/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084392/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084397/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084389/15-05-2020/ts,success
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084381/15-05-2020/ts,success
2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084406/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084396/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084394/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084391/15-05-2020/ts,success
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084386/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084382/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084380/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084379/15-05-2020/ts,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084435/15-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084426/15-05-2020/home,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084433/15-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084423/15-05-2020/home,success
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084421/15-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084418/15-05-2020/home,success
7,0,0,1,0,2,0,11,0,1,0,0,0,1,4,https://www.eenadu.net/archivespage/archivenewsdetails/220084376/15-05-2020/home,success
9,9,0,0,0,0,0,7,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220084377/15-05-2020/home,success
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084361/15-05-2020/home,success
4,11,3,0,0,0,0,0,0,0,0,0,3,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084358/15-05-2020/home,success
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084353/15-05-2020/home,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084348/15-05-2020/home,success
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084345/15-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084342/15-05-2020/home,success
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084339/15-05-2020/home,success
1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084330/15-05-2020/home,success
2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220084322/15-05-2020/home,success
3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220084321/15-05-2020/home,success
