Category,Headline,Link,Date,Month,Year
Front Page,"Bengaluru Urban, Mysuru among top 25 hotspots in the country",https://www.thehindu.com/todays-paper/bengaluru-urban-mysuru-among-top-25-hotspots-in-country/article31232256.ece,2,04,2020
Front Page,Restricted entry to Gandhi hospital,https://www.thehindu.com/todays-paper/restricted-entry-to-gandhi-hospital/article31232498.ece,2,04,2020
Front Page,India welcomes foreign donations to PM-CARES,https://www.thehindu.com/todays-paper/india-welcomes-foreign-donations-to-pm-cares/article31232222.ece,2,04,2020
Front Page,Complaint against Minister,https://www.thehindu.com/todays-paper/complaint-against-minister/article31232466.ece,2,04,2020
Front Page,COVID-19 cases touch 110 in State,https://www.thehindu.com/todays-paper/covid-19-cases-touch-110-in-state/article31232257.ece,2,04,2020
Front Page,‘Too early to detect impact’,https://www.thehindu.com/todays-paper/too-early-to-detect-impact/article31232208.ece,2,04,2020
Front Page,Phones to be tracked,https://www.thehindu.com/todays-paper/phones-to-be-tracked/article31232209.ece,2,04,2020
Front Page,Five Delhi doctors test positive for COVID-19,https://www.thehindu.com/todays-paper/five-delhi-doctors-test-positive-for-covid-19/article31232437.ece,2,04,2020
Front Page,Couple tie the knot at a police station in Odisha,https://www.thehindu.com/todays-paper/couple-tie-the-knot-at-a-police-station-in-odisha/article31232435.ece,2,04,2020
Front Page,Devotees dispersed at Rajasthan dargah,https://www.thehindu.com/todays-paper/devotees-dispersed-at-rajasthan-dargah/article31232436.ece,2,04,2020
Front Page,Tiruppur gets disinfection tunnel,https://www.thehindu.com/todays-paper/tiruppur-gets-disinfection-tunnel/article31232361.ece,2,04,2020
Front Page,Man arrested for spreading rumours,https://www.thehindu.com/todays-paper/man-arrested-for-spreading-rumours/article31232469.ece,2,04,2020
Front Page,Normal in Mangaluru,https://www.thehindu.com/todays-paper/normal-in-mangaluru/article31232470.ece,2,04,2020
Front Page,Those in home quarantine to be moved to lodge,https://www.thehindu.com/todays-paper/those-in-home-quarantine-to-be-moved-to-lodge/article31232473.ece,2,04,2020
