Category,Headline,Link,Date,Month,Year
unknown,Lockdown hits several railway projects: ECR,http://timesofindia.indiatimes.com//city/patna/lockdown-hits-several-railway-projects-ecr/articleshow/74919282.cms,1,04,2020
unknown,Aditya Puri successor may have to be finalised by June,http://timesofindia.indiatimes.com//business/india-business/puri-successor-may-have-to-be-finalised-by-jun/articleshow/74921504.cms,1,04,2020
unknown,RBI deputy governor Kanungo gets 1-year extension,http://timesofindia.indiatimes.com//business/india-business/rbi-dy-guv-kanungo-gets-1-yr-extension/articleshow/74921577.cms,1,04,2020
unknown,PE VC deals fall 36% YoY in Jan-Mar quarter,http://timesofindia.indiatimes.com//business/india-business/pe-vc-deals-fall-36-yoy-in-jan-mar-quarter/articleshow/74921034.cms,1,04,2020
unknown,CM visits shelter home in Peddem,http://timesofindia.indiatimes.com//city/goa/cm-visits-shelter-home-in-peddem/articleshow/74921389.cms,1,04,2020
unknown,"Viral fever: Down 12,700 pts, sensex sees worst qtr ever",http://timesofindia.indiatimes.com//business/india-business/viral-fever-down-12700-pts-sensex-sees-worst-qtr-ever/articleshow/74921483.cms,1,04,2020
unknown,HipBar offers digital help to overcome withdrawal symptoms & lockdown blues,http://timesofindia.indiatimes.com//business/india-business/hipbar-offers-digital-help-to-overcome-withdrawal-symptoms-lockdown-blues/articleshow/74921022.cms,1,04,2020
unknown,Banks to roll out EMI waiver options soon,http://timesofindia.indiatimes.com//business/india-business/banks-to-roll-out-emi-waiver-options-soon/articleshow/74921490.cms,1,04,2020
unknown,No change in power subsidy: Bihar minister Bijendra Prasad Yadav,http://timesofindia.indiatimes.com//city/patna/no-change-in-power-subsidy-energy-min/articleshow/74919309.cms,1,04,2020
unknown,70 hotels ready to keep Covid-19 suspects: Patna DM,http://timesofindia.indiatimes.com//city/patna/70-hotels-ready-to-keep-covid-19-suspects-dm/articleshow/74919560.cms,1,04,2020
unknown,PCMC staffers to donate to CM’s relief fund,http://timesofindia.indiatimes.com//city/pune/pcmc-staffers-to-donate-to-cms-relief-fund/articleshow/74921388.cms,1,04,2020
unknown,Newly-married couple commits suicide in Agra,http://timesofindia.indiatimes.com//city/agra/newly-married-couple-commits-suicide-in-agra/articleshow/74919965.cms,1,04,2020
unknown,Transgenders of Hathras offer food to hungry,http://timesofindia.indiatimes.com//city/agra/transgenders-of-hathras-offer-food-to-hungry/articleshow/74919973.cms,1,04,2020
unknown,Govt to use Rs 120cr from ore fund,http://timesofindia.indiatimes.com//city/goa/govt-to-use-rs-120cr-from-ore-fund/articleshow/74921414.cms,1,04,2020
unknown,Heartrending scenes as two victims cremated,http://timesofindia.indiatimes.com//city/chandigarh/heartrending-scenes-as-two-victims-cremated/articleshow/74919006.cms,1,04,2020
unknown,Tablighi members being tracked across R’seema,http://timesofindia.indiatimes.com//city/vijayawada/tablighi-members-being-tracked-across-rseema/articleshow/74919978.cms,1,04,2020
unknown,Validity of driving licences extended,http://timesofindia.indiatimes.com//city/goa/validity-of-driving-licences-extended/articleshow/74921398.cms,1,04,2020
unknown,GMC dean says high-risk staffers should take preventive medication,http://timesofindia.indiatimes.com//city/goa/gmc-dean-says-high-risk-staffers-should-take-preventive-medication/articleshow/74921399.cms,1,04,2020
unknown,"NGO pledges 25 litre sanitizer per day, ambulance",http://timesofindia.indiatimes.com//city/nagpur/ngo-pledges-25-litre-sanitizer-per-day-ambulance/articleshow/74920778.cms,1,04,2020
unknown,Lockdown effect: Air quality improves across Andhra cities,http://timesofindia.indiatimes.com//city/vijayawada/lockdown-effect-air-quality-improves-across-andhra-cities/articleshow/74920001.cms,1,04,2020
unknown,Two Dudhwa jumbos to help drive killer tiger back to PTR,http://timesofindia.indiatimes.com//city/bareilly/two-dudhwa-jumbos-to-help-drive-killer-tiger-back-to-ptr/articleshow/74918094.cms,1,04,2020
unknown,2 close contacts of Buldhana deceased turn out to be +ve,http://timesofindia.indiatimes.com//city/nagpur/2-close-contacts-of-buldhana-deceased-turn-out-to-be-ve/articleshow/74920793.cms,1,04,2020
unknown,"Traffic fine waiver: Rs 5.5cr till Mar 20, Rs 15L during lockdown",http://timesofindia.indiatimes.com//city/kolkata/traffic-fine-waiver-rs-5-5cr-till-mar-20-rs-15l-during-lockdown/articleshow/74921411.cms,1,04,2020
unknown,Haridwar officials tracing Tablighi Jamaat members who attended event in Delhi,http://timesofindia.indiatimes.com//city/dehradun/haridwar-officials-tracing-tablighi-jamaat-members-who-attended-event-in-delhi/articleshow/74920797.cms,1,04,2020
unknown,"Covid-19: New test kits likely in 2 months, ICMR says",http://timesofindia.indiatimes.com//india/new-test-kits-likely-in-2-months-icmr/articleshow/74921888.cms,1,04,2020
unknown,"All Vidarbha patients asymptomatic, will recover",http://timesofindia.indiatimes.com//city/nagpur/all-vidarbha-patients-asymptomatic-will-recover/articleshow/74920812.cms,1,04,2020
unknown,"Admin limits veggie vehicles, brokers at Kalamna mkt yard",http://timesofindia.indiatimes.com//city/nagpur/admin-limits-veggie-vehicles-brokers-at-kalamna-mkt-yard/articleshow/74920804.cms,1,04,2020
unknown,Increased cop vigil slows down ganja trade in Andhra Pradesh,http://timesofindia.indiatimes.com//city/vijayawada/ganja-trade-down-in-agency-areas-due-to-increase-in-police-patrolling/articleshow/74920017.cms,1,04,2020
unknown,Good Samaritans of Karimadom Colony,http://timesofindia.indiatimes.com//city/thiruvananthapuram/good-samaritans-of-karimadom-colony/articleshow/74920041.cms,1,04,2020
unknown,About 400 youths in Pusad for job ‘dumped’ at 2 hostels,http://timesofindia.indiatimes.com//city/nagpur/about-400-youths-in-pusad-for-job-dumped-at-2-hostels/articleshow/74920817.cms,1,04,2020
unknown,"NMC to shift veggie markets to large playgrounds, open spaces",http://timesofindia.indiatimes.com//city/nagpur/nmc-to-shift-veggie-markets-to-large-playgrounds-open-spaces/articleshow/74920837.cms,1,04,2020
unknown,"Supply streamlined, traders shift focus to safety protocol",http://timesofindia.indiatimes.com//city/kolkata/supply-streamlined-traders-shift-focus-to-safety-protocol/articleshow/74921420.cms,1,04,2020
unknown,Coimbatore: Drones to keep tabs on people violating prohibitory orders,http://timesofindia.indiatimes.com//city/coimbatore/drones-to-keep-tabs-on-people-violating-prohibitory-orders/articleshow/74920822.cms,1,04,2020
unknown,Hyderabad: Man jailed for post on sale of liquor,http://timesofindia.indiatimes.com//city/hyderabad/man-jailed-for-post-on-sale-of-liquor/articleshow/74920843.cms,1,04,2020
unknown,42 untraceable after foreign visit in Surat district,http://timesofindia.indiatimes.com//city/surat/42-untraceable-after-foreign-visit-in-surat-district/articleshow/74920039.cms,1,04,2020
unknown,"Delhi: Cooked meal twice a day for 12 lakh people at 2,800 locations",http://timesofindia.indiatimes.com//city/delhi/cooked-meal-twice-a-day-for-12l/articleshow/74920847.cms,1,04,2020
unknown,Telangana: Uneasy calm grips Old City localities,http://timesofindia.indiatimes.com//city/hyderabad/uneasy-calm-grips-old-city-localities/articleshow/74920831.cms,1,04,2020
unknown,WHO clears air on disposal of Covid-19 victims’ bodies,http://timesofindia.indiatimes.com//city/vijayawada/who-clears-air-on-disposal-of-covid-19-victims-bodies/articleshow/74920036.cms,1,04,2020
unknown,False alarm raised over home quarantined man,http://timesofindia.indiatimes.com//city/vadodara/false-alarm-raised-over-home-quarantined-man/articleshow/74919198.cms,1,04,2020
unknown,"People posting fake info will be booked, warn cyber cops",http://timesofindia.indiatimes.com//city/bhopal/people-posting-fake-info-will-be-booked-warn-cyber-cops/articleshow/74920829.cms,1,04,2020
unknown,Students lend helping hand to poor,http://timesofindia.indiatimes.com//city/kolkata/students-lend-helping-hand-to-poor/articleshow/74921433.cms,1,04,2020
unknown,Andhra Pradesh chilli farmers want to shift stock to cold storages,http://timesofindia.indiatimes.com//city/vijayawada/chilli-farmers-want-to-shift-stock-to-cold-storages/articleshow/74920043.cms,1,04,2020
unknown,WHO clears air on disposal of Covid-19 victims’ bodies,http://timesofindia.indiatimes.com//city/hyderabad/who-clears-air-on-disposal-of-covid-victims-bodies/articleshow/74920851.cms,1,04,2020
unknown,"Parole gain for 6,000 convicts serving 7 years or less term",http://timesofindia.indiatimes.com//city/pune/parole-gain-for-6k-convicts-serving-7-years-or-less-term/articleshow/74920849.cms,1,04,2020
unknown,Three-day exemption for employers to pay salary,http://timesofindia.indiatimes.com//city/surat/three-day-exemption-for-employers-to-pay-salary/articleshow/74920075.cms,1,04,2020
unknown,Politicians too begin spraying disinfectant to control corona,http://timesofindia.indiatimes.com//city/nagpur/politicians-too-begin-spraying-disinfectant-to-control-corona/articleshow/74920840.cms,1,04,2020
unknown,"Madhya Pradesh: Burnt by boiling oil thrown by husband, woman dies in hospital",http://timesofindia.indiatimes.com//city/bhopal/burnt-by-boiling-oil-thrown-by-husband-woman-dies-in-hospital/articleshow/74920846.cms,1,04,2020
unknown,LMH joins Covid-19 fight with 350-plus beds,http://timesofindia.indiatimes.com//city/nagpur/lmh-joins-covid-19-fight-with-350-plus-beds/articleshow/74920850.cms,1,04,2020
unknown,IMD finds major changes in rainfall trend in last 30 years,http://timesofindia.indiatimes.com//city/pune/imd-finds-major-changes-in-rainfall-trend-in-last-30-years/articleshow/74920856.cms,1,04,2020
unknown,No bread for breakfast as city bakeries work with skeletal staff,http://timesofindia.indiatimes.com//city/kolkata/no-bread-for-breakfast-as-city-bakeries-work-with-skeletal-staff/articleshow/74920877.cms,1,04,2020
unknown,"Pune: Truck driver robbed, murdered near Daund",http://timesofindia.indiatimes.com//city/pune/truck-driver-robbed-murdered-near-daund/articleshow/74920861.cms,1,04,2020
unknown,"Goa goverment, MEA may evacuate 8,000 Goans abroad: CM Pramod Sawant",http://timesofindia.indiatimes.com//city/goa/state-govt-mea-may-evacuate-8000-goans-abroad-sawant/articleshow/74921453.cms,1,04,2020
unknown,Nagpur likely to get three more Covid-19 testing labs,http://timesofindia.indiatimes.com//city/nagpur/city-likely-to-get-three-more-covid-19-testing-labs/articleshow/74920859.cms,1,04,2020
unknown,Tablighi Jamaat congregation: Participants urged to get tests done,http://timesofindia.indiatimes.com//city/hyderabad/participants-urged-to-get-tests-done/articleshow/74920860.cms,1,04,2020
unknown,Telangana: Abandoned pets wander through deserted streets under Covid-19 lockdown,http://timesofindia.indiatimes.com//city/hyderabad/abandoned-pets-wander-through-deserted-streets-under-covid-19-lockdown/articleshow/74920864.cms,1,04,2020
unknown,WhatsApp messages of Delhi officials under lens,http://timesofindia.indiatimes.com//city/delhi/whatsapp-messages-of-delhi-officials-under-lens/articleshow/74920901.cms,1,04,2020
unknown,"Rising to the challenge, textile units of Indore make PPE kits for state",http://timesofindia.indiatimes.com//city/indore/rising-to-the-challenge-textile-units-of-indore-make-ppe-kits-for-state/articleshow/74920857.cms,1,04,2020
unknown,Max risk but few masks for cops,http://timesofindia.indiatimes.com//city/bhopal/max-risk-but-few-masks-for-cops/articleshow/74920858.cms,1,04,2020
unknown,"5 more test +ve in Pune, 2 sans foreign travel history",http://timesofindia.indiatimes.com//city/pune/5-more-test-ve-in-pune-2-sans-foreign-travel-history/articleshow/74921443.cms,1,04,2020
unknown,"Goa: Without regular professional care, special children struggle during lockdown",http://timesofindia.indiatimes.com//city/goa/without-regular-professional-care-special-children-struggle-during-lockdown/articleshow/74921446.cms,1,04,2020
unknown,Grain procurement postponed again,http://timesofindia.indiatimes.com//city/indore/grain-procurement-postponed-again/articleshow/74920870.cms,1,04,2020
unknown,Police to track flu-like symptoms,http://timesofindia.indiatimes.com//city/hyderabad/police-to-track-flu-like-symptoms/articleshow/74920888.cms,1,04,2020
unknown,One more released from hospital after recovery,http://timesofindia.indiatimes.com//city/pune/one-more-released-from-hospital-after-recovery/articleshow/74921456.cms,1,04,2020
unknown,No contact of Central Nagpur patient is positive,http://timesofindia.indiatimes.com//city/nagpur/no-contact-of-central-nagpur-patient-is-positive/articleshow/74920982.cms,1,04,2020
unknown,JEE (Mains) put off till May end,http://timesofindia.indiatimes.com//city/hyderabad/jee-mains-put-off-till-may-end/articleshow/74920871.cms,1,04,2020
unknown,Youth booked for stalking minor girl in Pune,http://timesofindia.indiatimes.com//city/pune/youth-booked-for-stalking-minor-girl/articleshow/74920880.cms,1,04,2020
unknown,Hyderabad: 14 strays captured at Gandhi Hospital,http://timesofindia.indiatimes.com//city/hyderabad/14-strays-captured-at-gandhi-hosp/articleshow/74920876.cms,1,04,2020
unknown,"Eerie silence, grim faces in Prof Colony",http://timesofindia.indiatimes.com//city/bhopal/eerie-silence-grim-faces-in-prof-colony/articleshow/74920882.cms,1,04,2020
unknown,MERC gives major relief to solar rooftop consumers,http://timesofindia.indiatimes.com//city/nagpur/merc-gives-major-relief-to-solar-rooftop-consumers/articleshow/74920867.cms,1,04,2020
unknown,Rural police impound 80 bikes from rule violators,http://timesofindia.indiatimes.com//city/pune/rural-police-impound-80-bikes-from-rule-violators/articleshow/74920873.cms,1,04,2020
unknown,CM Y S Jaganmohan Reddy tells officials to track contacts of all Covid positive cases in Andhra Pradesh,http://timesofindia.indiatimes.com//city/vijayawada/cm-tells-officials-to-track-contacts-of-all-covid-positive-cases-in-state/articleshow/74920112.cms,1,04,2020
unknown,People throng markets before complete lockdown in Mhow,http://timesofindia.indiatimes.com//city/indore/people-throng-markets-before-complete-lockdown-in-mhow/articleshow/74920886.cms,1,04,2020
unknown,"Food and shelter in camps, but workers worry about home",http://timesofindia.indiatimes.com//city/pune/food-shelter-in-camps-but-workers-worry-about-home/articleshow/74921465.cms,1,04,2020
unknown,Eight Tablighi Jamaat members from Manglaur home quarantined,http://timesofindia.indiatimes.com//city/dehradun/eight-tablighi-jamaat-members-home-quarantined/articleshow/74920897.cms,1,04,2020
unknown,Jail inmates released on parole,http://timesofindia.indiatimes.com//city/indore/jail-inmates-released-on-parole/articleshow/74920894.cms,1,04,2020
unknown,Cops help maintain essential supplies in Durga Nagar,http://timesofindia.indiatimes.com//city/bhopal/cops-help-maintain-essential-supplies-in-durga-nagar/articleshow/74920896.cms,1,04,2020
unknown,"Now, ‘RoadVigilant’ tohelp track violators",http://timesofindia.indiatimes.com//city/thiruvananthapuram/now-roadvigilant-tohelp-track-violators/articleshow/74920115.cms,1,04,2020
unknown,Lapsed driving licences valid till June 30,http://timesofindia.indiatimes.com//city/pune/lapsed-driving-licences-valid-till-june-30/articleshow/74920895.cms,1,04,2020
unknown,"Lockdown brake on pujas, devotees go tech-savvy",http://timesofindia.indiatimes.com//city/kolkata/lockdown-brake-on-pujas-devotees-go-tech-savvy/articleshow/74920909.cms,1,04,2020
unknown,Four rumour mongers arrested in separate cases,http://timesofindia.indiatimes.com//city/nagpur/four-rumour-mongers-arrested-in-separate-cases/articleshow/74920893.cms,1,04,2020
unknown,1.5 lakh construction labourers under govt care: Walse Patil,http://timesofindia.indiatimes.com//city/pune/1-5l-construction-labourers-under-govt-care-walse-patil/articleshow/74921471.cms,1,04,2020
unknown,Over 11 lakh screened in Chhota Udepur for COVID-19,http://timesofindia.indiatimes.com//city/vadodara/over-11-lakh-screened-in-chhota-udepur-for-covid-19/articleshow/74919218.cms,1,04,2020
unknown,"Industries distribute food, ration to workers",http://timesofindia.indiatimes.com//city/indore/industries-distribute-food-ration-to-workers/articleshow/74920900.cms,1,04,2020
unknown,Spl teams to ensure supply of essentials,http://timesofindia.indiatimes.com//city/vijayawada/spl-teams-to-ensure-supply-of-essentials/articleshow/74920136.cms,1,04,2020
unknown,40-year-old toddy addict ends life,http://timesofindia.indiatimes.com//city/hyderabad/40-year-old-toddy-addict-ends-life/articleshow/74920926.cms,1,04,2020
unknown,Telangana: Hundreds of Jharkhand workers eager to go home,http://timesofindia.indiatimes.com//city/hyderabad/hundreds-of-jharkhand-workers-eager-to-go-home/articleshow/74920907.cms,1,04,2020
unknown,Actor’s interim relief extended till April 20,http://timesofindia.indiatimes.com//city/pune/actors-interim-relief-extended-till-april-20/articleshow/74920904.cms,1,04,2020
unknown,"With check-up & medicines, this doc helps many fight lockdown blues",http://timesofindia.indiatimes.com//city/pune/with-check-up-medicines-this-doc-helps-many-fight-lockdown-blues/articleshow/74921478.cms,1,04,2020
unknown,Melghat TR takes control of Tipeshwar,http://timesofindia.indiatimes.com//city/nagpur/melghat-tr-takes-control-of-tipeshwar/articleshow/74920908.cms,1,04,2020
unknown,Bhopalis stranded in other states count down to end of lockdown,http://timesofindia.indiatimes.com//city/bhopal/bhopalis-stranded-in-other-states-count-down-to-end-of-lockdown/articleshow/74920915.cms,1,04,2020
unknown,Govt initiates measures to help tomato farmers,http://timesofindia.indiatimes.com//city/vijayawada/govt-initiates-measures-to-help-tomato-farmers/articleshow/74920127.cms,1,04,2020
unknown,"Goa: Training to cooking, players make themselves at home",http://timesofindia.indiatimes.com//city/goa/training-to-cooking-players-make-themselves-at-home/articleshow/74921472.cms,1,04,2020
unknown,American woman who spent 2 weeks in Rishikesh tests Covid-19 positive on return to US,http://timesofindia.indiatimes.com//city/dehradun/american-woman-who-spent-2-wks-in-rishikesh-tests-covid-19-positive-on-return-to-us/articleshow/74920913.cms,1,04,2020
unknown,"Star quarantine facilities charge guests over Rs 4,000 per day",http://timesofindia.indiatimes.com//city/hyderabad/star-quarantine-facilities-charge-guests-over-rs-4k/day/articleshow/74920938.cms,1,04,2020
unknown,Muted Rama Navami this year as celebrations move indoors,http://timesofindia.indiatimes.com//city/vijayawada/muted-rama-navami-this-year-as-celebrations-move-indoors/articleshow/74920172.cms,1,04,2020
unknown,"Avoid panic buying, no shortage of LPG: IOC",http://timesofindia.indiatimes.com//city/bhopal/avoid-panic-buying-no-shortage-of-lpg-ioc/articleshow/74920941.cms,1,04,2020
unknown,All eyes on Markaz Nizamuddin after spike in coronavirus cases,http://timesofindia.indiatimes.com//city/vijayawada/all-eyes-on-markaz-nizamuddin-after-spike-in-coronavirus-cases/articleshow/74920163.cms,1,04,2020
unknown,City sweet-makers want morning slots,http://timesofindia.indiatimes.com//city/kolkata/city-sweet-makers-want-morning-slots/articleshow/74920959.cms,1,04,2020
unknown,Kids of Covid patient too test positive,http://timesofindia.indiatimes.com//city/thiruvananthapuram/kids-of-covid-patient-too-test-positive/articleshow/74920181.cms,1,04,2020
